id,kode_accurate,woo_product_id,woo_sku_full,woo_name,is_active,created_at,updated_at,confidence_score,match_method,woo_variation_id,needs_review,triggered_by
4743,101098,0,,IGNORED,false,2026-07-08 10:06:50.007054+00,2026-07-08 10:06:50.007054+00,100,auto_ignore,,false,
4744,101100,0,,IGNORED,false,2026-07-08 10:06:50.007054+00,2026-07-08 10:06:50.007054+00,100,auto_ignore,,false,
4745,100328,0,,IGNORED,false,2026-07-08 10:06:50.007054+00,2026-07-08 10:06:50.007054+00,100,auto_ignore,,false,
4746,100329,0,,IGNORED,false,2026-07-08 10:06:50.007054+00,2026-07-08 10:06:50.007054+00,100,auto_ignore,,false,
4747,100331,0,,IGNORED,false,2026-07-08 10:06:50.007054+00,2026-07-08 10:06:50.007054+00,100,auto_ignore,,false,
4748,100356,0,,IGNORED,false,2026-07-08 10:06:50.007054+00,2026-07-08 10:06:50.007054+00,100,auto_ignore,,false,
4749,101082,0,,IGNORED,false,2026-07-08 10:06:50.007054+00,2026-07-08 10:06:50.007054+00,100,auto_ignore,,false,
4750,100355,0,,IGNORED,false,2026-07-08 10:06:50.007054+00,2026-07-08 10:06:50.007054+00,100,auto_ignore,,false,
4751,100357,0,,IGNORED,false,2026-07-08 10:06:50.007054+00,2026-07-08 10:06:50.007054+00,100,auto_ignore,,false,
4752,100358,0,,IGNORED,false,2026-07-08 10:06:50.007054+00,2026-07-08 10:06:50.007054+00,100,auto_ignore,,false,
4753,100359,0,,IGNORED,false,2026-07-08 10:06:50.007054+00,2026-07-08 10:06:50.007054+00,100,auto_ignore,,false,
4754,100360,0,,IGNORED,false,2026-07-08 10:06:50.007054+00,2026-07-08 10:06:50.007054+00,100,auto_ignore,,false,
4755,100362,0,,IGNORED,false,2026-07-08 10:06:50.007054+00,2026-07-08 10:06:50.007054+00,100,auto_ignore,,false,
4756,100363,0,,IGNORED,false,2026-07-08 10:06:50.007054+00,2026-07-08 10:06:50.007054+00,100,auto_ignore,,false,
4757,100364,0,,IGNORED,false,2026-07-08 10:06:50.007054+00,2026-07-08 10:06:50.007054+00,100,auto_ignore,,false,
4758,100272,0,,IGNORED,false,2026-07-08 10:06:50.44055+00,2026-07-08 10:06:50.44055+00,100,auto_ignore,,false,
4759,101145,0,,IGNORED,false,2026-07-08 10:06:50.44055+00,2026-07-08 10:06:50.44055+00,100,auto_ignore,,false,
4760,101146,0,,IGNORED,false,2026-07-08 10:06:50.44055+00,2026-07-08 10:06:50.44055+00,100,auto_ignore,,false,
4761,101148,0,,IGNORED,false,2026-07-08 10:06:50.44055+00,2026-07-08 10:06:50.44055+00,100,auto_ignore,,false,
4762,101147,0,,IGNORED,false,2026-07-08 10:06:50.44055+00,2026-07-08 10:06:50.44055+00,100,auto_ignore,,false,
4763,101141,0,,IGNORED,false,2026-07-08 10:06:50.44055+00,2026-07-08 10:06:50.44055+00,100,auto_ignore,,false,
4764,101563,0,,IGNORED,false,2026-07-08 10:06:50.44055+00,2026-07-08 10:06:50.44055+00,100,auto_ignore,,false,
4765,101193,0,,IGNORED,false,2026-07-08 10:06:50.44055+00,2026-07-08 10:06:50.44055+00,100,auto_ignore,,false,
4766,101194,0,,IGNORED,false,2026-07-08 10:06:50.44055+00,2026-07-08 10:06:50.44055+00,100,auto_ignore,,false,
4767,101191,0,,IGNORED,false,2026-07-08 10:06:50.44055+00,2026-07-08 10:06:50.44055+00,100,auto_ignore,,false,
4768,101164,0,,IGNORED,false,2026-07-08 10:06:50.44055+00,2026-07-08 10:06:50.44055+00,100,auto_ignore,,false,
4769,101165,0,,IGNORED,false,2026-07-08 10:06:50.44055+00,2026-07-08 10:06:50.44055+00,100,auto_ignore,,false,
4770,101166,0,,IGNORED,false,2026-07-08 10:06:50.44055+00,2026-07-08 10:06:50.44055+00,100,auto_ignore,,false,
4771,101167,0,,IGNORED,false,2026-07-08 10:06:50.44055+00,2026-07-08 10:06:50.44055+00,100,auto_ignore,,false,
4772,101168,0,,IGNORED,false,2026-07-08 10:06:50.44055+00,2026-07-08 10:06:50.44055+00,100,auto_ignore,,false,
4773,101169,0,,IGNORED,false,2026-07-08 10:06:50.44055+00,2026-07-08 10:06:50.44055+00,100,auto_ignore,,false,
4774,101171,0,,IGNORED,false,2026-07-08 10:06:50.44055+00,2026-07-08 10:06:50.44055+00,100,auto_ignore,,false,
4775,101170,0,,IGNORED,false,2026-07-08 10:06:50.44055+00,2026-07-08 10:06:50.44055+00,100,auto_ignore,,false,
4776,100273,0,,IGNORED,false,2026-07-08 10:06:50.44055+00,2026-07-08 10:06:50.44055+00,100,auto_ignore,,false,
4777,100924,0,,IGNORED,false,2026-07-08 10:06:50.44055+00,2026-07-08 10:06:50.44055+00,100,auto_ignore,,false,
4778,100925,0,,IGNORED,false,2026-07-08 10:06:50.44055+00,2026-07-08 10:06:50.44055+00,100,auto_ignore,,false,
4779,100926,0,,IGNORED,false,2026-07-08 10:06:50.44055+00,2026-07-08 10:06:50.44055+00,100,auto_ignore,,false,
4780,100922,0,,IGNORED,false,2026-07-08 10:06:50.44055+00,2026-07-08 10:06:50.44055+00,100,auto_ignore,,false,
4781,100923,0,,IGNORED,false,2026-07-08 10:06:50.44055+00,2026-07-08 10:06:50.44055+00,100,auto_ignore,,false,
4782,100283,0,,IGNORED,false,2026-07-08 10:06:50.44055+00,2026-07-08 10:06:50.44055+00,100,auto_ignore,,false,
4783,100927,0,,IGNORED,false,2026-07-08 10:06:50.44055+00,2026-07-08 10:06:50.44055+00,100,auto_ignore,,false,
4784,100928,0,,IGNORED,false,2026-07-08 10:06:50.44055+00,2026-07-08 10:06:50.44055+00,100,auto_ignore,,false,
4785,100282,0,,IGNORED,false,2026-07-08 10:06:50.44055+00,2026-07-08 10:06:50.44055+00,100,auto_ignore,,false,
4786,100281,0,,IGNORED,false,2026-07-08 10:06:50.44055+00,2026-07-08 10:06:50.44055+00,100,auto_ignore,,false,
4787,100274,0,,IGNORED,false,2026-07-08 10:06:50.44055+00,2026-07-08 10:06:50.44055+00,100,auto_ignore,,false,
4788,101102,0,,IGNORED,false,2026-07-08 10:06:50.44055+00,2026-07-08 10:06:50.44055+00,100,auto_ignore,,false,
4789,101103,0,,IGNORED,false,2026-07-08 10:06:50.44055+00,2026-07-08 10:06:50.44055+00,100,auto_ignore,,false,
4790,100919,0,,IGNORED,false,2026-07-08 10:06:50.44055+00,2026-07-08 10:06:50.44055+00,100,auto_ignore,,false,
4791,100918,0,,IGNORED,false,2026-07-08 10:06:50.44055+00,2026-07-08 10:06:50.44055+00,100,auto_ignore,,false,
4792,100920,0,,IGNORED,false,2026-07-08 10:06:50.44055+00,2026-07-08 10:06:50.44055+00,100,auto_ignore,,false,
4793,100921,0,,IGNORED,false,2026-07-08 10:06:50.44055+00,2026-07-08 10:06:50.44055+00,100,auto_ignore,,false,
4794,100310,0,,IGNORED,false,2026-07-08 10:06:50.928243+00,2026-07-08 10:06:50.928243+00,100,auto_ignore,,false,
4795,100311,0,,IGNORED,false,2026-07-08 10:06:50.928243+00,2026-07-08 10:06:50.928243+00,100,auto_ignore,,false,
4796,100312,0,,IGNORED,false,2026-07-08 10:06:50.928243+00,2026-07-08 10:06:50.928243+00,100,auto_ignore,,false,
4797,100797,0,,IGNORED,false,2026-07-08 10:06:50.928243+00,2026-07-08 10:06:50.928243+00,100,auto_ignore,,false,
4798,100388,0,,IGNORED,false,2026-07-08 10:06:50.928243+00,2026-07-08 10:06:50.928243+00,100,auto_ignore,,false,
4799,101187,0,,IGNORED,false,2026-07-08 10:06:50.928243+00,2026-07-08 10:06:50.928243+00,100,auto_ignore,,false,
4800,100279,0,,IGNORED,false,2026-07-08 10:06:50.928243+00,2026-07-08 10:06:50.928243+00,100,auto_ignore,,false,
4801,100276,0,,IGNORED,false,2026-07-08 10:06:50.928243+00,2026-07-08 10:06:50.928243+00,100,auto_ignore,,false,
4802,100277,0,,IGNORED,false,2026-07-08 10:06:50.928243+00,2026-07-08 10:06:50.928243+00,100,auto_ignore,,false,
4803,100278,0,,IGNORED,false,2026-07-08 10:06:50.928243+00,2026-07-08 10:06:50.928243+00,100,auto_ignore,,false,
4804,100917,0,,IGNORED,false,2026-07-08 10:06:50.928243+00,2026-07-08 10:06:50.928243+00,100,auto_ignore,,false,
4805,101518,0,,IGNORED,false,2026-07-08 10:06:50.928243+00,2026-07-08 10:06:50.928243+00,100,auto_ignore,,false,
4806,101155,0,,IGNORED,false,2026-07-08 10:06:50.928243+00,2026-07-08 10:06:50.928243+00,100,auto_ignore,,false,
4807,100454,0,,IGNORED,false,2026-07-08 10:06:50.928243+00,2026-07-08 10:06:50.928243+00,100,auto_ignore,,false,
4808,100446,0,,IGNORED,false,2026-07-08 10:06:50.928243+00,2026-07-08 10:06:50.928243+00,100,auto_ignore,,false,
4809,2503000391,0,,IGNORED,false,2026-07-08 10:06:50.928243+00,2026-07-08 10:06:50.928243+00,100,auto_ignore,,false,
4810,100006,0,,IGNORED,false,2026-07-08 10:06:50.928243+00,2026-07-08 10:06:50.928243+00,100,auto_ignore,,false,
4811,100085,0,,IGNORED,false,2026-07-08 10:06:50.928243+00,2026-07-08 10:06:50.928243+00,100,auto_ignore,,false,
4812,100086,0,,IGNORED,false,2026-07-08 10:06:50.928243+00,2026-07-08 10:06:50.928243+00,100,auto_ignore,,false,
4813,100087,0,,IGNORED,false,2026-07-08 10:06:50.928243+00,2026-07-08 10:06:50.928243+00,100,auto_ignore,,false,
4814,101552,0,,IGNORED,false,2026-07-08 10:06:50.928243+00,2026-07-08 10:06:50.928243+00,100,auto_ignore,,false,
4815,101053,0,,IGNORED,false,2026-07-08 10:06:50.928243+00,2026-07-08 10:06:50.928243+00,100,auto_ignore,,false,
4816,100561,0,,IGNORED,false,2026-07-08 10:06:50.928243+00,2026-07-08 10:06:50.928243+00,100,auto_ignore,,false,
4817,101258,0,,IGNORED,false,2026-07-08 10:06:50.928243+00,2026-07-08 10:06:50.928243+00,100,auto_ignore,,false,
4818,101311,0,,IGNORED,false,2026-07-08 10:06:50.928243+00,2026-07-08 10:06:50.928243+00,100,auto_ignore,,false,
4819,C3MH,0,,IGNORED,false,2026-07-08 10:06:50.928243+00,2026-07-08 10:06:50.928243+00,100,auto_ignore,,false,
4820,100585,0,,IGNORED,false,2026-07-08 10:06:50.928243+00,2026-07-08 10:06:50.928243+00,100,auto_ignore,,false,
4821,100016,0,,IGNORED,false,2026-07-08 10:06:51.390263+00,2026-07-08 10:06:51.390263+00,100,auto_ignore,,false,
4822,100941,0,,IGNORED,false,2026-07-08 10:06:51.390263+00,2026-07-08 10:06:51.390263+00,100,auto_ignore,,false,
4823,100562,0,,IGNORED,false,2026-07-08 10:06:51.390263+00,2026-07-08 10:06:51.390263+00,100,auto_ignore,,false,
4824,101324,0,,IGNORED,false,2026-07-08 10:06:51.390263+00,2026-07-08 10:06:51.390263+00,100,auto_ignore,,false,
4825,100620,0,,IGNORED,false,2026-07-08 10:06:51.390263+00,2026-07-08 10:06:51.390263+00,100,auto_ignore,,false,
4826,100617,0,,IGNORED,false,2026-07-08 10:06:51.390263+00,2026-07-08 10:06:51.390263+00,100,auto_ignore,,false,
4827,100618,0,,IGNORED,false,2026-07-08 10:06:51.390263+00,2026-07-08 10:06:51.390263+00,100,auto_ignore,,false,
4828,100615,0,,IGNORED,false,2026-07-08 10:06:51.390263+00,2026-07-08 10:06:51.390263+00,100,auto_ignore,,false,
4829,100619,0,,IGNORED,false,2026-07-08 10:06:51.390263+00,2026-07-08 10:06:51.390263+00,100,auto_ignore,,false,
4830,100614,0,,IGNORED,false,2026-07-08 10:06:51.390263+00,2026-07-08 10:06:51.390263+00,100,auto_ignore,,false,
4831,101131,0,,IGNORED,false,2026-07-08 10:06:51.390263+00,2026-07-08 10:06:51.390263+00,100,auto_ignore,,false,
4832,101362,0,,IGNORED,false,2026-07-08 10:06:51.390263+00,2026-07-08 10:06:51.390263+00,100,auto_ignore,,false,
4833,A1404VA-S551,0,,IGNORED,false,2026-07-08 10:06:51.390263+00,2026-07-08 10:06:51.390263+00,100,auto_ignore,,false,
4834,101361,0,,IGNORED,false,2026-07-08 10:06:51.390263+00,2026-07-08 10:06:51.390263+00,100,auto_ignore,,false,
4835,101365,0,,IGNORED,false,2026-07-08 10:06:51.390263+00,2026-07-08 10:06:51.390263+00,100,auto_ignore,,false,
4836,E1404GA-FHD322M,0,,IGNORED,false,2026-07-08 10:06:51.390263+00,2026-07-08 10:06:51.390263+00,100,auto_ignore,,false,
4837,101041,0,,IGNORED,false,2026-07-08 10:06:51.390263+00,2026-07-08 10:06:51.390263+00,100,auto_ignore,,false,
4838,101545,0,,IGNORED,false,2026-07-08 10:06:51.390263+00,2026-07-08 10:06:51.390263+00,100,auto_ignore,,false,
4839,101512,0,,IGNORED,false,2026-07-08 10:06:51.390263+00,2026-07-08 10:06:51.390263+00,100,auto_ignore,,false,
4840,100676,0,,IGNORED,false,2026-07-08 10:06:51.390263+00,2026-07-08 10:06:51.390263+00,100,auto_ignore,,false,
4841,100677,0,,IGNORED,false,2026-07-08 10:06:51.390263+00,2026-07-08 10:06:51.390263+00,100,auto_ignore,,false,
4842,100678,0,,IGNORED,false,2026-07-08 10:06:51.390263+00,2026-07-08 10:06:51.390263+00,100,auto_ignore,,false,
4843,100838,0,,IGNORED,false,2026-07-08 10:06:51.390263+00,2026-07-08 10:06:51.390263+00,100,auto_ignore,,false,
4844,100500,0,,IGNORED,false,2026-07-08 10:06:51.390263+00,2026-07-08 10:06:51.390263+00,100,auto_ignore,,false,
4845,100811,0,,IGNORED,false,2026-07-08 10:06:51.390263+00,2026-07-08 10:06:51.390263+00,100,auto_ignore,,false,
4846,100501,0,,IGNORED,false,2026-07-08 10:06:51.390263+00,2026-07-08 10:06:51.390263+00,100,auto_ignore,,false,
4847,FA506-5B6TOM,0,,IGNORED,false,2026-07-08 10:06:51.390263+00,2026-07-08 10:06:51.390263+00,100,auto_ignore,,false,
4848,100622,0,,IGNORED,false,2026-07-08 10:06:51.390263+00,2026-07-08 10:06:51.390263+00,100,auto_ignore,,false,
4849,100623,0,,IGNORED,false,2026-07-08 10:06:51.390263+00,2026-07-08 10:06:51.390263+00,100,auto_ignore,,false,
4850,100624,0,,IGNORED,false,2026-07-08 10:06:51.390263+00,2026-07-08 10:06:51.390263+00,100,auto_ignore,,false,
4851,101040,0,,IGNORED,false,2026-07-08 10:06:51.390263+00,2026-07-08 10:06:51.390263+00,100,auto_ignore,,false,
4852,101359,0,,IGNORED,false,2026-07-08 10:06:51.390263+00,2026-07-08 10:06:51.390263+00,100,auto_ignore,,false,
4853,101133,0,,IGNORED,false,2026-07-08 10:06:51.390263+00,2026-07-08 10:06:51.390263+00,100,auto_ignore,,false,
4854,A1404VA-VIPS552,0,,IGNORED,false,2026-07-08 10:06:51.390263+00,2026-07-08 10:06:51.390263+00,100,auto_ignore,,false,
4855,101412,0,,IGNORED,false,2026-07-08 10:06:51.390263+00,2026-07-08 10:06:51.390263+00,100,auto_ignore,,false,
4856,101309,0,,IGNORED,false,2026-07-08 10:06:51.390263+00,2026-07-08 10:06:51.390263+00,100,auto_ignore,,false,
4857,101310,0,,IGNORED,false,2026-07-08 10:06:51.390263+00,2026-07-08 10:06:51.390263+00,100,auto_ignore,,false,
4858,A1404ZA-VIPS551,0,,IGNORED,false,2026-07-08 10:06:51.390263+00,2026-07-08 10:06:51.390263+00,100,auto_ignore,,false,
4859,101441,0,,IGNORED,false,2026-07-08 10:06:51.390263+00,2026-07-08 10:06:51.390263+00,100,auto_ignore,,false,
4860,101440,0,,IGNORED,false,2026-07-08 10:06:51.390263+00,2026-07-08 10:06:51.390263+00,100,auto_ignore,,false,
4861,M1405YA-S711,0,,IGNORED,false,2026-07-08 10:06:51.390263+00,2026-07-08 10:06:51.390263+00,100,auto_ignore,,false,
4862,101330,0,,IGNORED,false,2026-07-08 10:06:51.390263+00,2026-07-08 10:06:51.390263+00,100,auto_ignore,,false,
4863,101329,0,,IGNORED,false,2026-07-08 10:06:51.776656+00,2026-07-08 10:06:51.776656+00,100,auto_ignore,,false,
4864,101044,0,,IGNORED,false,2026-07-08 10:06:51.776656+00,2026-07-08 10:06:51.776656+00,100,auto_ignore,,false,
4865,101134,0,,IGNORED,false,2026-07-08 10:06:51.776656+00,2026-07-08 10:06:51.776656+00,100,auto_ignore,,false,
4866,101307,0,,IGNORED,false,2026-07-08 10:06:51.776656+00,2026-07-08 10:06:51.776656+00,100,auto_ignore,,false,
4867,E1404FA-FHD321,0,,IGNORED,false,2026-07-08 10:06:51.776656+00,2026-07-08 10:06:51.776656+00,100,auto_ignore,,false,
4868,E1404FA-FHD323,0,,IGNORED,false,2026-07-08 10:06:51.776656+00,2026-07-08 10:06:51.776656+00,100,auto_ignore,,false,
4869,E1404FA-FHD351,0,,IGNORED,false,2026-07-08 10:06:51.776656+00,2026-07-08 10:06:51.776656+00,100,auto_ignore,,false,
4870,E1404FA-FHD352,0,,IGNORED,false,2026-07-08 10:06:51.776656+00,2026-07-08 10:06:51.776656+00,100,auto_ignore,,false,
4871,E1404FA-FHD353,0,,IGNORED,false,2026-07-08 10:06:51.776656+00,2026-07-08 10:06:51.776656+00,100,auto_ignore,,false,
4872,VIPS558,0,,IGNORED,false,2026-07-08 10:06:51.776656+00,2026-07-08 10:06:51.776656+00,100,auto_ignore,,false,
4873,E1404FA-VIPS559,0,,IGNORED,false,2026-07-08 10:06:51.776656+00,2026-07-08 10:06:51.776656+00,100,auto_ignore,,false,
4874,100613,0,,IGNORED,false,2026-07-08 10:06:51.776656+00,2026-07-08 10:06:51.776656+00,100,auto_ignore,,false,
4875,100736,0,,IGNORED,false,2026-07-08 10:06:51.776656+00,2026-07-08 10:06:51.776656+00,100,auto_ignore,,false,
4876,FHD321,0,,IGNORED,false,2026-07-08 10:06:51.776656+00,2026-07-08 10:06:51.776656+00,100,auto_ignore,,false,
4877,E1404GA-FHD351,0,,IGNORED,false,2026-07-08 10:06:51.776656+00,2026-07-08 10:06:51.776656+00,100,auto_ignore,,false,
4878,E1404G-HD352M,0,,IGNORED,false,2026-07-08 10:06:51.776656+00,2026-07-08 10:06:51.776656+00,100,auto_ignore,,false,
4879,100737,0,,IGNORED,false,2026-07-08 10:06:51.776656+00,2026-07-08 10:06:51.776656+00,100,auto_ignore,,false,
4880,101257,0,,IGNORED,false,2026-07-08 10:06:51.776656+00,2026-07-08 10:06:51.776656+00,100,auto_ignore,,false,
4881,E410KA-FHD454,0,,IGNORED,false,2026-07-08 10:06:51.776656+00,2026-07-08 10:06:51.776656+00,100,auto_ignore,,false,
4882,E410KA-FHD455,0,,IGNORED,false,2026-07-08 10:06:51.776656+00,2026-07-08 10:06:51.776656+00,100,auto_ignore,,false,
4883,101045,0,,IGNORED,false,2026-07-08 10:06:51.776656+00,2026-07-08 10:06:51.776656+00,100,auto_ignore,,false,
4884,E1504FA-OLED352,0,,IGNORED,false,2026-07-08 10:06:51.776656+00,2026-07-08 10:06:51.776656+00,100,auto_ignore,,false,
4885,E1504FA-OLED553M,0,,IGNORED,false,2026-07-08 10:06:51.776656+00,2026-07-08 10:06:51.776656+00,100,auto_ignore,,false,
4886,UM3406HA,0,,IGNORED,false,2026-07-08 10:06:51.776656+00,2026-07-08 10:06:51.776656+00,100,auto_ignore,,false,
4887,100584,0,,IGNORED,false,2026-07-08 10:06:51.776656+00,2026-07-08 10:06:51.776656+00,100,auto_ignore,,false,
4888,100583,0,,IGNORED,false,2026-07-08 10:06:51.776656+00,2026-07-08 10:06:51.776656+00,100,auto_ignore,,false,
4889,101511,0,,IGNORED,false,2026-07-08 10:06:51.776656+00,2026-07-08 10:06:51.776656+00,100,auto_ignore,,false,
4890,100776,0,,IGNORED,false,2026-07-08 10:06:51.776656+00,2026-07-08 10:06:51.776656+00,100,auto_ignore,,false,
4891,101042,0,,IGNORED,false,2026-07-08 10:06:51.776656+00,2026-07-08 10:06:51.776656+00,100,auto_ignore,,false,
4892,101043,0,,IGNORED,false,2026-07-08 10:06:51.776656+00,2026-07-08 10:06:51.776656+00,100,auto_ignore,,false,
4893,100648,0,,IGNORED,false,2026-07-08 10:06:51.776656+00,2026-07-08 10:06:51.776656+00,100,auto_ignore,,false,
4894,101308,0,,IGNORED,false,2026-07-08 10:06:51.776656+00,2026-07-08 10:06:51.776656+00,100,auto_ignore,,false,
4895,100755,0,,IGNORED,false,2026-07-08 10:06:51.776656+00,2026-07-08 10:06:51.776656+00,100,auto_ignore,,false,
4896,100775,0,,IGNORED,false,2026-07-08 10:06:51.776656+00,2026-07-08 10:06:51.776656+00,100,auto_ignore,,false,
4897,101332,0,,IGNORED,false,2026-07-08 10:06:51.776656+00,2026-07-08 10:06:51.776656+00,100,auto_ignore,,false,
4898,100556,0,,IGNORED,false,2026-07-08 10:06:51.776656+00,2026-07-08 10:06:51.776656+00,100,auto_ignore,,false,
4899,100558,0,,IGNORED,false,2026-07-08 10:06:51.776656+00,2026-07-08 10:06:51.776656+00,100,auto_ignore,,false,
4900,100557,0,,IGNORED,false,2026-07-08 10:06:51.776656+00,2026-07-08 10:06:51.776656+00,100,auto_ignore,,false,
4901,100563,0,,IGNORED,false,2026-07-08 10:06:51.776656+00,2026-07-08 10:06:51.776656+00,100,auto_ignore,,false,
4902,100616,0,,IGNORED,false,2026-07-08 10:06:51.776656+00,2026-07-08 10:06:51.776656+00,100,auto_ignore,,false,
4903,100939,0,,IGNORED,false,2026-07-08 10:06:51.776656+00,2026-07-08 10:06:51.776656+00,100,auto_ignore,,false,
4904,100940,0,,IGNORED,false,2026-07-08 10:06:51.776656+00,2026-07-08 10:06:51.776656+00,100,auto_ignore,,false,
4905,101413,0,,IGNORED,false,2026-07-08 10:06:51.776656+00,2026-07-08 10:06:51.776656+00,100,auto_ignore,,false,
4906,DQ5154TU,0,,IGNORED,false,2026-07-08 10:06:51.776656+00,2026-07-08 10:06:51.776656+00,100,auto_ignore,,false,
4907,100625,0,,IGNORED,false,2026-07-08 10:06:51.776656+00,2026-07-08 10:06:51.776656+00,100,auto_ignore,,false,
4908,101124,0,,IGNORED,false,2026-07-08 10:06:51.776656+00,2026-07-08 10:06:51.776656+00,100,auto_ignore,,false,
4909,101116,0,,IGNORED,false,2026-07-08 10:06:52.384805+00,2026-07-08 10:06:52.384805+00,100,auto_ignore,,false,
4910,101119,0,,IGNORED,false,2026-07-08 10:06:52.384805+00,2026-07-08 10:06:52.384805+00,100,auto_ignore,,false,
4911,101120,0,,IGNORED,false,2026-07-08 10:06:52.384805+00,2026-07-08 10:06:52.384805+00,100,auto_ignore,,false,
4912,101118,0,,IGNORED,false,2026-07-08 10:06:52.384805+00,2026-07-08 10:06:52.384805+00,100,auto_ignore,,false,
4913,101122,0,,IGNORED,false,2026-07-08 10:06:52.384805+00,2026-07-08 10:06:52.384805+00,100,auto_ignore,,false,
4914,101123,0,,IGNORED,false,2026-07-08 10:06:52.384805+00,2026-07-08 10:06:52.384805+00,100,auto_ignore,,false,
4915,100635,0,,IGNORED,false,2026-07-08 10:06:52.384805+00,2026-07-08 10:06:52.384805+00,100,auto_ignore,,false,
4916,101039,0,,IGNORED,false,2026-07-08 10:06:52.384805+00,2026-07-08 10:06:52.384805+00,100,auto_ignore,,false,
4917,101037,0,,IGNORED,false,2026-07-08 10:06:52.384805+00,2026-07-08 10:06:52.384805+00,100,auto_ignore,,false,
4918,101128,0,,IGNORED,false,2026-07-08 10:06:52.384805+00,2026-07-08 10:06:52.384805+00,100,auto_ignore,,false,
4919,101138,0,,IGNORED,false,2026-07-08 10:06:52.384805+00,2026-07-08 10:06:52.384805+00,100,auto_ignore,,false,
4920,101038,0,,IGNORED,false,2026-07-08 10:06:52.384805+00,2026-07-08 10:06:52.384805+00,100,auto_ignore,,false,
4921,101543,0,,IGNORED,false,2026-07-08 10:06:52.384805+00,2026-07-08 10:06:52.384805+00,100,auto_ignore,,false,
4922,100611,0,,IGNORED,false,2026-07-08 10:06:52.384805+00,2026-07-08 10:06:52.384805+00,100,auto_ignore,,false,
4923,83KX000YID,0,,IGNORED,false,2026-07-08 10:06:52.384805+00,2026-07-08 10:06:52.384805+00,100,auto_ignore,,false,
4924,100829,0,,IGNORED,false,2026-07-08 10:06:52.384805+00,2026-07-08 10:06:52.384805+00,100,auto_ignore,,false,
4925,101566,0,,IGNORED,false,2026-07-08 10:06:52.384805+00,2026-07-08 10:06:52.384805+00,100,auto_ignore,,false,
4926,82XL007CID,0,,IGNORED,false,2026-07-08 10:06:52.384805+00,2026-07-08 10:06:52.384805+00,100,auto_ignore,,false,
4927,100777,0,,IGNORED,false,2026-07-08 10:06:52.384805+00,2026-07-08 10:06:52.384805+00,100,auto_ignore,,false,
4928,CVID,0,,IGNORED,false,2026-07-08 10:06:52.384805+00,2026-07-08 10:06:52.384805+00,100,auto_ignore,,false,
4929,100778,0,,IGNORED,false,2026-07-08 10:06:52.384805+00,2026-07-08 10:06:52.384805+00,100,auto_ignore,,false,
4930,100809,0,,IGNORED,false,2026-07-08 10:06:52.384805+00,2026-07-08 10:06:52.384805+00,100,auto_ignore,,false,
4931,100525,0,,IGNORED,false,2026-07-08 10:06:52.384805+00,2026-07-08 10:06:52.384805+00,100,auto_ignore,,false,
4932,101568,0,,IGNORED,false,2026-07-08 10:06:52.384805+00,2026-07-08 10:06:52.384805+00,100,auto_ignore,,false,
4933,100795,0,,IGNORED,false,2026-07-08 10:06:52.384805+00,2026-07-08 10:06:52.384805+00,100,auto_ignore,,false,
4934,82RJ00CVID,0,,IGNORED,false,2026-07-08 10:06:52.384805+00,2026-07-08 10:06:52.384805+00,100,auto_ignore,,false,
4935,100863,0,,IGNORED,false,2026-07-08 10:06:52.384805+00,2026-07-08 10:06:52.384805+00,100,auto_ignore,,false,
4936,100521,0,,IGNORED,false,2026-07-08 10:06:52.384805+00,2026-07-08 10:06:52.384805+00,100,auto_ignore,,false,
4937,100522,0,,IGNORED,false,2026-07-08 10:06:52.384805+00,2026-07-08 10:06:52.384805+00,100,auto_ignore,,false,
4938,82V6008WID,0,,IGNORED,false,2026-07-08 10:06:52.384805+00,2026-07-08 10:06:52.384805+00,100,auto_ignore,,false,
4939,100740,0,,IGNORED,false,2026-07-08 10:06:52.384805+00,2026-07-08 10:06:52.384805+00,100,auto_ignore,,false,
4940,100739,0,,IGNORED,false,2026-07-08 10:06:52.384805+00,2026-07-08 10:06:52.384805+00,100,auto_ignore,,false,
4941,100738,0,,IGNORED,false,2026-07-08 10:06:52.384805+00,2026-07-08 10:06:52.384805+00,100,auto_ignore,,false,
4942,101056,0,,IGNORED,false,2026-07-08 10:06:52.384805+00,2026-07-08 10:06:52.384805+00,100,auto_ignore,,false,
4943,82XN006QID,0,,IGNORED,false,2026-07-08 10:06:52.384805+00,2026-07-08 10:06:52.384805+00,100,auto_ignore,,false,
4944,82XN006RID,0,,IGNORED,false,2026-07-08 10:06:52.384805+00,2026-07-08 10:06:52.384805+00,100,auto_ignore,,false,
4945,CYID,0,,IGNORED,false,2026-07-08 10:06:52.384805+00,2026-07-08 10:06:52.384805+00,100,auto_ignore,,false,
4946,100861,0,,IGNORED,false,2026-07-08 10:06:52.384805+00,2026-07-08 10:06:52.384805+00,100,auto_ignore,,false,
4947,82RJ00CUID,0,,IGNORED,false,2026-07-08 10:06:52.384805+00,2026-07-08 10:06:52.384805+00,100,auto_ignore,,false,
4948,101110,0,,IGNORED,false,2026-07-08 10:06:52.384805+00,2026-07-08 10:06:52.384805+00,100,auto_ignore,,false,
4949,100742,0,,IGNORED,false,2026-07-08 10:06:52.384805+00,2026-07-08 10:06:52.384805+00,100,auto_ignore,,false,
4950,100744,0,,IGNORED,false,2026-07-08 10:06:52.384805+00,2026-07-08 10:06:52.384805+00,100,auto_ignore,,false,
